ツモ,対応地形数,使用ミノ,未使用ミノ,テト譜
TJOIJSZ,3,TIJJZO;TIJJSO,S;Z,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA
OTJOSLZ,6,TLJZOO;TLJSOO,S;Z,v115@9gD8R4RphlC8R4g0RpwwglE8g0RpxwD8h0RpwwglJe?AgWGAvu/VCPNBAA;v115@9gD8R4hlRpC8R4g0wwglRpE8g0xwRpD8h0wwglRpJe?AgWGAv/VWCPNBAA;v115@9gD8wwilRpC8xwglBtRpE8Rpi0D8wwRpBtg0JeAgWG?AvfjxCvCBAA;v115@9gD8wwilRpC8xwglR4RpE8i0RpD8wwR4g0RpJeAgWG?AvvTxCvCBAA;v115@9gD8wwRpilC8xwRpglR4E8Rpi0D8wwRpR4g0JeAgWG?AvvTxCvCBAA;v115@9gD8ilwwRpC8i0xwRpE8g0R4RpD8glR4wwRpJeAgWG?AvvTxCvCBAA
OTJSOLZ,6,TLJZOO;TLJSOO,S;Z,v115@9gD8R4RphlC8R4g0RpwwglE8g0RpxwD8h0RpwwglJe?AgWGAvu/VCPNBAA;v115@9gD8R4hlRpC8R4g0wwglRpE8g0xwRpD8h0wwglRpJe?AgWGAv/VWCPNBAA;v115@9gD8wwilRpC8xwglBtRpE8Rpi0D8wwRpBtg0JeAgWG?AvfjxCvCBAA;v115@9gD8wwilRpC8xwglR4RpE8i0RpD8wwR4g0RpJeAgWG?AvvTxCvCBAA;v115@9gD8wwRpilC8xwRpglR4E8Rpi0D8wwRpR4g0JeAgWG?AvvTxCvCBAA;v115@9gD8ilwwRpC8i0xwRpE8g0R4RpD8glR4wwRpJeAgWG?AvvTxCvCBAA
TJOIJZS,4,TIJJZO;TIJJSO,S;Z,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8wwzhAtC8xwi0BtE8Rpi0D8wwRpg0Atg0JeAgWG?AvfjxCK+AAA
TJOIZJS,2,TIJJZO,S,v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwzhAtC8xwi0BtE8Rpi0D8wwRpg0Atg0JeAgWG?AvfjxCK+AAA
OTJSLOZ,7,TLJZOO;TLJSOO,S;Z,v115@9gD8R4RphlC8R4g0RpwwglE8g0RpxwD8h0RpwwglJe?AgWGAvu/VCPNBAA;v115@9gD8R4hlRpC8R4g0wwglRpE8g0xwRpD8h0wwglRpJe?AgWGAv/VWCPNBAA;v115@9gD8wwilRpC8xwglBtRpE8Rpi0D8wwRpBtg0JeAgWG?AvfjxCvCBAA;v115@9gD8wwilRpC8xwglR4RpE8i0RpD8wwR4g0RpJeAgWG?AvvTxCvCBAA;v115@9gD8wwRpilC8xwRpglR4E8Rpi0D8wwRpR4g0JeAgWG?AvvTxCvCBAA;v115@9gD8ilwwRpC8i0xwRpE8g0R4RpD8glR4wwRpJeAgWG?AvvTxCvCBAA;v115@9gD8wwRpQ4hlC8xwRpR4glE8Rpg0Q4glD8wwRpi0Je?AgWGAK3TWCUHBAA
TJOZIJS,3,TIJJZO,S,v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwzhAtC8xwi0BtE8Rpi0D8wwRpg0Atg0JeAgWG?AvfjxCK+AAA;v115@9gD8wwg0zhC8xwi0Atg0E8RpBtg0D8wwRpAth0JeAg?WGAvfjxCK+AAA
OTJSLZO,7,TLJSZO;TLJZOO;TLJSOO,O;S;Z,v115@9gD8R4RphlC8R4g0RpwwglE8g0RpxwD8h0RpwwglJe?AgWGAvu/VCPNBAA;v115@9gD8R4hlRpC8R4g0wwglRpE8g0xwRpD8h0wwglRpJe?AgWGAv/VWCPNBAA;v115@9gD8wwilRpC8xwglBtRpE8Rpi0D8wwRpBtg0JeAgWG?AvfjxCvCBAA;v115@9gD8wwilRpC8xwglR4RpE8i0RpD8wwR4g0RpJeAgWG?AvvTxCvCBAA;v115@9gD8wwRpilC8xwRpglR4E8Rpi0D8wwRpR4g0JeAgWG?AvvTxCvCBAA;v115@9gD8RpBthlC8i0wwBtglE8g0xwR4D8RpwwR4glJeAg?WGA0vTWCaHBAA;v115@9gD8wwRpQ4hlC8xwRpR4glE8Rpg0Q4glD8wwRpi0Je?AgWGAK3TWCUHBAA
TJOZISJ,4,TIJJZO;TIJJSO,S;Z,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwzhAtC8xwi0BtE8Rpi0D8wwRpg0Atg0JeAgWG?AvfjxCK+AAA;v115@9gD8wwg0zhC8xwi0Atg0E8RpBtg0D8wwRpAth0JeAg?WGAvfjxCK+AAA
OTJLJZO,7,TLJJZO;TLJJOO;TLJZOO,O;Z;J,v115@9gD8wwi0RpC8ywglg0RpE8i0RpD8ilg0RpJeAgWGAv?vKxCs/AAA;v115@9gD8ywi0C8Btwwilg0E8i0RpD8Btglg0RpJeAgWGAv?fjWCqOBAA;v115@9gD8wwilRpC8xwglBtRpE8Rpi0D8wwRpBtg0JeAgWG?AvfjxCvCBAA;v115@9gD8i0glRpC8ywg0glRpE8Rpi0D8wwRphlg0JeAgWG?Av/DxCv/AAA;v115@9gD8i0RpglC8ywg0ilE8Rpi0D8wwTpg0JeAgWGAv/V?WCKHBAA;v115@9gD8Rpgli0C8i0ywg0E8g0glwwRpD8RphlRpJeAgWG?AvuPPCMHBAA;v115@9gD8wwg0BtRpC8ywh0RpE8h0BtglD8i0ilJeAgWGAq?OMgCqXBAA
TJOIZSJ,3,TIJJZO;TIJJSO,S;Z,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwzhAtC8xwi0BtE8Rpi0D8wwRpg0Atg0JeAgWG?AvfjxCK+AAA
OTJLJOZ,11,TLJJZO;TLJJOO;TLJZOO;TJJZOO,O;Z;J;L,v115@9gD8wwi0RpC8ywglg0RpE8i0RpD8ilg0RpJeAgWGAv?vKxCs/AAA;v115@9gD8ywi0C8Btwwilg0E8i0RpD8Btglg0RpJeAgWGAv?fjWCqOBAA;v115@9gD8wwilRpC8xwglBtRpE8Rpi0D8wwRpBtg0JeAgWG?AvfjxCvCBAA;v115@9gD8i0glRpC8ywg0glRpE8Rpi0D8wwRphlg0JeAgWG?Av/DxCv/AAA;v115@9gD8i0ilC8ywg0glRpE8Rpg0RpD8wwRpi0JeAgWGAK?3KxCs/AAA;v115@9gD8wwg0BtRpC8xwi0RpE8Rpi0D8wwRpBtg0JeAgWG?Av/dgCqXBAA;v115@9gD8i0RpglC8ywg0ilE8Rpi0D8wwTpg0JeAgWGAv/V?WCKHBAA;v115@9gD8Rpgli0C8i0ywg0E8g0glwwRpD8RphlRpJeAgWG?AvuPPCMHBAA;v115@9gD8wwg0BtRpC8ywh0RpE8h0BtglD8i0ilJeAgWGAq?OMgCqXBAA;v115@9gD8l0C8ywg0Rpg0E8TpglD8wwRpilJeAgWGAv/LgC?qOBAA;v115@9gD8i0Rpg0C8ywg0Rpg0E8RpilD8wwRpglh0JeAgWG?Av/TPCvOBAA
TJOISZJ,4,TIJJSO;TIJSZO,Z;J,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8BtzhC8ywR4RpE8R4g0RpD8wwBti0JeAgWGAK3T?xCa+AAA;v115@9gD8R4i0wwC8R4g0zhE8g0RpxwD8h0Rpg0wwJeAgWG?AvPltC0/AAA
OTJLOJZ,11,TLJJZO;TLJJOO;TLJZOO;TJJZOO,O;Z;J;L,v115@9gD8wwi0RpC8ywglg0RpE8i0RpD8ilg0RpJeAgWGAv?vKxCs/AAA;v115@9gD8ywi0C8Btwwilg0E8i0RpD8Btglg0RpJeAgWGAv?fjWCqOBAA;v115@9gD8wwilRpC8xwglBtRpE8Rpi0D8wwRpBtg0JeAgWG?AvfjxCvCBAA;v115@9gD8i0glRpC8ywg0glRpE8Rpi0D8wwRphlg0JeAgWG?Av/DxCv/AAA;v115@9gD8wwg0BtRpC8xwi0RpE8Rpi0D8wwRpBtg0JeAgWG?Av/dgCqXBAA;v115@9gD8i0RpglC8ywg0ilE8Rpi0D8wwTpg0JeAgWGAv/V?WCKHBAA;v115@9gD8wwg0hlRpC8ywh0RpE8h0glRpD8i0glRpJeAgWG?AvvKxCqCBAA;v115@9gD8g0ywRpC8i0hlRpE8g0wwglRpD8i0glRpJeAgWG?Av/LgC0/AAA;v115@9gD8wwi0RpC8ywhlRpE8h0glRpD8i0glRpJeAgWGAv?OMgCq/AAA;v115@9gD8wwg0BtRpC8ywh0RpE8h0BtglD8i0ilJeAgWGAq?OMgCqXBAA;v115@9gD8l0C8ywg0Rpg0E8TpglD8wwRpilJeAgWGAv/LgC?qOBAA
TJOISJZ,5,TIJJZO;TIJJSO;TIJSZO,S;Z;J,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8BtzhC8ywR4RpE8R4g0RpD8wwBti0JeAgWGAK3T?xCa+AAA;v115@9gD8R4i0wwC8R4g0zhE8g0RpxwD8h0Rpg0wwJeAgWG?AvPltC0/AAA
OTJOLJZ,10,TLJJOO;TLJZOO;TJJZOO,Z;J;L,v115@9gD8wwi0RpC8ywglg0RpE8i0RpD8ilg0RpJeAgWGAv?vKxCs/AAA;v115@9gD8wwilRpC8xwglBtRpE8Rpi0D8wwRpBtg0JeAgWG?AvfjxCvCBAA;v115@9gD8i0glRpC8ywg0glRpE8Rpi0D8wwRphlg0JeAgWG?Av/DxCv/AAA;v115@9gD8i0ilC8ywg0glRpE8Rpg0RpD8wwRpi0JeAgWGAK?3KxCs/AAA;v115@9gD8wwg0BtRpC8xwi0RpE8Rpi0D8wwRpBtg0JeAgWG?Av/dgCqXBAA;v115@9gD8i0RpglC8ywg0ilE8Rpi0D8wwTpg0JeAgWGAv/V?WCKHBAA;v115@9gD8wwg0hlRpC8ywh0RpE8h0glRpD8i0glRpJeAgWG?AvvKxCqCBAA;v115@9gD8g0ywRpC8i0hlRpE8g0wwglRpD8i0glRpJeAgWG?Av/LgC0/AAA;v115@9gD8wwi0RpC8ywhlRpE8h0glRpD8i0glRpJeAgWGAv?OMgCq/AAA;v115@9gD8i0ilC8ywg0Rpg0E8Tpg0D8wwRpglh0JeAgWGAv?vKxCqCBAA
TJOSIJZ,5,TIJJZO;TIJJSO;TIJSZO,S;Z;J,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8BtzhC8ywR4RpE8R4g0RpD8wwBti0JeAgWGAK3T?xCa+AAA;v115@9gD8R4i0wwC8R4g0zhE8g0RpxwD8h0Rpg0wwJeAgWG?AvPltC0/AAA
TJOSIZJ,4,TIJJSO;TIJSZO,Z;J,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8BtzhC8ywR4RpE8R4g0RpD8wwBti0JeAgWGAK3T?xCa+AAA;v115@9gD8R4i0wwC8R4g0zhE8g0RpxwD8h0Rpg0wwJeAgWG?AvPltC0/AAA
OTJOLZJ,9,TLJJOO;TLJZOO;TJJZOO;LJJZOO,Z;J;L;T,v115@9gD8wwi0RpC8ywglg0RpE8i0RpD8ilg0RpJeAgWGAv?vKxCs/AAA;v115@9gD8wwilRpC8xwglBtRpE8Rpi0D8wwRpBtg0JeAgWG?AvfjxCvCBAA;v115@9gD8i0glRpC8ywg0glRpE8Rpi0D8wwRphlg0JeAgWG?Av/DxCv/AAA;v115@9gD8wwh0AtRpC8xwg0BtRpE8i0RpD8wwg0Atg0RpJe?AgWGAvfjxCKHBAA;v115@9gD8i0ilC8ywg0glRpE8Rpg0RpD8wwRpi0JeAgWGAK?3KxCs/AAA;v115@9gD8wwRph0AtC8xwRpg0BtE8Rpi0D8wwRpg0Atg0Je?AgWGAvfzPCUHBAA;v115@9gD8g0ywRpC8i0hlRpE8g0wwglRpD8i0glRpJeAgWG?Av/LgC0/AAA;v115@9gD8wwi0RpC8ywhlRpE8h0glRpD8i0glRpJeAgWGAv?OMgCq/AAA;v115@9gD8i0glRpC8BtilRpE8i0RpD8Bth0RpJeAgWGAvfr?gCs/AAA
TJOSZIJ,5,TIJJZO;TIJJSO;TIJSZO,S;Z;J,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8wwzhAtC8xwi0BtE8Rpi0D8wwRpg0Atg0JeAgWG?AvfjxCK+AAA;v115@9gD8BtzhC8ywR4RpE8R4g0RpD8wwBti0JeAgWGAK3T?xCa+AAA
OTJLOZJ,8,TLJJOO;TLJZOO;TJJZOO;LJJZOO,Z;J;L;T,v115@9gD8wwi0RpC8ywglg0RpE8i0RpD8ilg0RpJeAgWGAv?vKxCs/AAA;v115@9gD8wwilRpC8xwglBtRpE8Rpi0D8wwRpBtg0JeAgWG?AvfjxCvCBAA;v115@9gD8i0glRpC8ywg0glRpE8Rpi0D8wwRphlg0JeAgWG?Av/DxCv/AAA;v115@9gD8wwh0AtRpC8xwg0BtRpE8i0RpD8wwg0Atg0RpJe?AgWGAvfjxCKHBAA;v115@9gD8wwRph0AtC8xwRpg0BtE8Rpi0D8wwRpg0Atg0Je?AgWGAvfzPCUHBAA;v115@9gD8g0ywRpC8i0hlRpE8g0wwglRpD8i0glRpJeAgWG?Av/LgC0/AAA;v115@9gD8wwi0RpC8ywhlRpE8h0glRpD8i0glRpJeAgWGAv?OMgCq/AAA;v115@9gD8i0glRpC8BtilRpE8i0RpD8Bth0RpJeAgWGAvfr?gCs/AAA
TJOZSIJ,5,TIJJZO;TIJJSO,S;Z,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8wwzhAtC8xwi0BtE8Rpi0D8wwRpg0Atg0JeAgWG?AvfjxCK+AAA;v115@9gD8wwg0zhC8xwi0Atg0E8RpBtg0D8wwRpAth0JeAg?WGAvfjxCK+AAA
TJOZSJI,6,TIJJZO;TIJJSO;TJJSZO,S;Z;I,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8wwzhAtC8xwi0BtE8Rpi0D8wwRpg0Atg0JeAgWG?AvfjxCK+AAA;v115@9gD8wwg0zhC8xwi0Atg0E8RpBtg0D8wwRpAth0JeAg?WGAvfjxCK+AAA;v115@9gD8Rph0R4C8j0R4wwE8g0BtxwD8Rpg0BtwwJeAgWG?A0fzPCTHBAA
OTJLZOJ,7,TLJJZO;TLJJOO;TLJZOO;TJJZOO;LJJZOO,O;Z;J;L;T,v115@9gD8wwi0RpC8ywglg0RpE8i0RpD8ilg0RpJeAgWGAv?vKxCs/AAA;v115@9gD8ywi0C8Btwwilg0E8i0RpD8Btglg0RpJeAgWGAv?fjWCqOBAA;v115@9gD8wwilRpC8xwglBtRpE8Rpi0D8wwRpBtg0JeAgWG?AvfjxCvCBAA;v115@9gD8i0glRpC8ywg0glRpE8Rpi0D8wwRphlg0JeAgWG?Av/DxCv/AAA;v115@9gD8wwh0AtRpC8xwg0BtRpE8i0RpD8wwg0Atg0RpJe?AgWGAvfjxCKHBAA;v115@9gD8wwRph0AtC8xwRpg0BtE8Rpi0D8wwRpg0Atg0Je?AgWGAvfzPCUHBAA;v115@9gD8i0glRpC8BtilRpE8i0RpD8Bth0RpJeAgWGAvfr?gCs/AAA
TJOSZJI,5,TIJJZO;TIJJSO;TIJSZO,S;Z;J,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8wwzhAtC8xwi0BtE8Rpi0D8wwRpg0Atg0JeAgWG?AvfjxCK+AAA;v115@9gD8BtzhC8ywR4RpE8R4g0RpD8wwBti0JeAgWGAK3T?xCa+AAA
OTJLZJO,10,TLJJZO;TLJJOO;TLJZOO;TJJZOO,O;Z;J;L,v115@9gD8wwi0RpC8ywglg0RpE8i0RpD8ilg0RpJeAgWGAv?vKxCs/AAA;v115@9gD8ywi0C8Btwwilg0E8i0RpD8Btglg0RpJeAgWGAv?fjWCqOBAA;v115@9gD8wwilRpC8xwglBtRpE8Rpi0D8wwRpBtg0JeAgWG?AvfjxCvCBAA;v115@9gD8i0glRpC8ywg0glRpE8Rpi0D8wwRphlg0JeAgWG?Av/DxCv/AAA;v115@9gD8wwh0AtRpC8xwg0BtRpE8i0RpD8wwg0Atg0RpJe?AgWGAvfjxCKHBAA;v115@9gD8wwRph0AtC8xwRpg0BtE8Rpi0D8wwRpg0Atg0Je?AgWGAvfzPCUHBAA;v115@9gD8i0RpglC8ywg0ilE8Rpi0D8wwTpg0JeAgWGAv/V?WCKHBAA;v115@9gD8wwg0BtRpC8ywh0RpE8h0BtglD8i0ilJeAgWGAq?OMgCqXBAA;v115@9gD8l0C8ywg0Btg0E8RpilD8wwRpglBtJeAgWGAv/T?FDqOBAA;v115@9gD8k0AtC8ywh0BtE8Rpg0AtglD8wwRpilJeAgWGAv?/TFDqOBAA
TJOSJZI,7,TIJJZO;TIJJSO;TIJSZO,S;Z;J,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8wwzhAtC8xwi0BtE8Rpi0D8wwRpg0Atg0JeAgWG?AvfjxCK+AAA;v115@9gD8BtzhC8ywR4RpE8R4g0RpD8wwBti0JeAgWGAK3T?xCa+AAA;v115@9gD8RpzhC8j0R4wwE8g0R4xwD8Rpi0wwJeAgWGA0vj?PCP+AAA;v115@9gD8RpzhC8i0wwi0E8g0xwR4D8RpwwR4g0JeAgWGA0?vjPCP+AAA
TJOSJIZ,6,TIJJZO;TIJJSO;TIJSZO,S;Z;J,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8BtzhC8ywR4RpE8R4g0RpD8wwBti0JeAgWGAK3T?xCa+AAA;v115@9gD8RpzhC8j0R4wwE8g0R4xwD8Rpi0wwJeAgWGA0vj?PCP+AAA;v115@9gD8RpzhC8i0wwi0E8g0xwR4D8RpwwR4g0JeAgWGA0?vjPCP+AAA
TJOJSIZ,3,TIJJZO;TIJJSO,S;Z,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA
TJOJSZI,4,TIJJZO;TIJJSO,S;Z,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8wwzhAtC8xwi0BtE8Rpi0D8wwRpg0Atg0JeAgWG?AvfjxCK+AAA
TJOJZSI,6,TIJJZO;TIJJSO;TJJSZO,S;Z;I,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8wwzhAtC8xwi0BtE8Rpi0D8wwRpg0Atg0JeAgWG?AvfjxCK+AAA;v115@9gD8Rpg0AtR4C8l0wwE8g0BtxwD8RpAtR4wwJeAgWG?A0fPFDTHBAA;v115@9gD8RpwwR4AtC8i0xwBtE8g0wwi0D8RpR4Atg0JeAg?WGAquPFDTHBAA
TJOZJSI,6,TIJJZO;TIJJSO;TJJSZO,S;Z;I,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8wwzhAtC8xwi0BtE8Rpi0D8wwRpg0Atg0JeAgWG?AvfjxCK+AAA;v115@9gD8wwg0zhC8xwi0Atg0E8RpBtg0D8wwRpAth0JeAg?WGAvfjxCK+AAA;v115@9gD8Rph0R4C8j0R4wwE8g0BtxwD8Rpg0BtwwJeAgWG?A0fzPCTHBAA
TJOZJIS,5,TIJJZO;TIJJSO,S;Z,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8wwzhAtC8xwi0BtE8Rpi0D8wwRpg0Atg0JeAgWG?AvfjxCK+AAA;v115@9gD8wwg0zhC8xwi0Atg0E8RpBtg0D8wwRpAth0JeAg?WGAvfjxCK+AAA
TJOJZIS,6,TIJJZO;TIJJSO;TJJSZO,S;Z;I,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8wwzhAtC8xwi0BtE8Rpi0D8wwRpg0Atg0JeAgWG?AvfjxCK+AAA;v115@9gD8Rpg0AtR4C8l0wwE8g0BtxwD8RpAtR4wwJeAgWG?A0fPFDTHBAA;v115@9gD8RpwwR4AtC8i0xwBtE8g0wwi0D8RpR4Atg0JeAg?WGAquPFDTHBAA
TJOJIZS,4,TIJJZO;TIJJSO,S;Z,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA;v115@9gD8wwzhAtC8xwi0BtE8Rpi0D8wwRpg0Atg0JeAgWG?AvfjxCK+AAA
TJOJISZ,3,TIJJZO;TIJJSO,S;Z,v115@9gD8R4zhC8R4j0wwE8g0RpxwD8h0Rpg0wwJeAgWGAv?uPPCT+AAA;v115@9gD8zhh0C8BtRph0wwE8Rpg0xwD8Bti0wwJeAgWGAq?+aFDK+AAA;v115@9gD8wwg0zhC8xwi0R4E8Rpi0D8wwRpR4g0JeAgWGAv?vTxCK+AAA
TJOILZO,9,TILJZO;TILJOO;TLJZOO;TIJZOO,O;Z;I;L,v115@9gD8zhRpC8i0glwwRpE8g0xwRpD8ilwwRpJeAgWGAv?+CMCqCBAA;v115@9gD8zhRpC8ywBtRpE8Rpi0D8wwRpBtg0JeAgWGAvfj?xCP+AAA;v115@9gD8zhhlC8BtRpg0wwglE8Rpg0xwD8Bth0wwglJeAg?WGAq+aFDM+AAA;v115@9gD8wwilRpC8xwglBtRpE8Rpi0D8wwRpBtg0JeAgWG?AvfjxCvCBAA;v115@9gD8wwzhglC8xwRpilE8i0RpD8wwRpg0RpJeAgWGAv?/dgCM+AAA;v115@9gD8RpzhC8i0wwilE8g0xwRpD8RpwwglRpJeAgWGAv?u/VCP+AAA;v115@9gD8RpwwilC8i0zhE8g0xwRpD8RpwwglRpJeAgWGAv?P9wCvCBAA;v115@9gD8RpwwilC8zhRpg0E8xwRpg0D8Rpwwglh0JeAgWG?AKX9wCvCBAA;v115@9gD8RpwwilC8zhglRpE8xwg0RpD8Rpwwi0JeAgWGAK?X9VCUHBAA
