ツモ,対応地形数,使用ミノ,未使用ミノ,テト譜
TILJSOZ,16,TILJSO;TLJSZO;TILJSZ;TILJZO,Z;I;O;S,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gzhglh0R4C8ilg0R4E8Rpg0wwF8RpywB8JeAgWGAv?+jPCM+AAA;v115@9gi0zhR4C8g0ilR4E8glwwBtF8ywBtB8JeAgWGA6+T?WCp/AAA;v115@9gi0RpQ4ywC8g0RpR4wwE8ilQ4F8glzhB8JeAgWGAp?yytC0/AAA;v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gi0zhR4C8g0RpglR4E8ilwwF8RpywB8JeAgWGA0yy?tCp/AAA;v115@9gi0zhR4C8g0glRpR4E8glRpwwF8hlywB8JeAgWGA0?yytCp/AAA;v115@9gzhh0ywC8hlg0BtwwE8glg0R4F8glR4BtB8JeAgWG?AziPFDU+AAA;v115@9gi0whilR4C8g0whRpR4E8whRpwwF8whglywB8JeAg?WGAUXltCqCBAA;v115@9gzhRpywC8BtRpglwwE8i0glF8Btg0hlB8JeAgWGAs?frgCU+AAA;v115@9gzhBtywC8hlh0R4E8glg0R4F8glg0BtwwB8JeAgWG?Az/TFDU+AAA;v115@9gzhRpywC8hlRpR4E8glg0R4F8gli0wwB8JeAgWGAK?NMgCU+AAA;v115@9gzhglBtR4C8ilwwR4E8g0ywF8i0BtB8JeAgWGAq+T?WCa+AAA;v115@9gi0whRpywC8g0whRpR4E8whilF8whglR4wwB8JeAg?WGAMubgCqOBAA;v115@9gi0RpBtR4C8g0ilR4E8glywF8RpwwBtB8JeAgWGAU?NUPCvXBAA;v115@9gi0glRpywC8g0glRpR4E8hlR4F8zhwwB8JeAgWGAJ?NMgCqOBAA
LJZTSIO,12,TLJSZO;TILJSZ;TILJZO;TIJSZO,I;O;S;L,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gi0zhR4C8g0ilR4E8glwwBtF8ywBtB8JeAgWGA6+T?WCp/AAA;v115@9gi0zhR4C8g0wwRpR4E8xwBtF8wwRpBtB8JeAgWGA6?+ytCp/AAA;v115@9gzhywR4C8hlh0R4E8glg0BtF8glg0wwBtB8JeAgWG?A6/rtCU+AAA;v115@9gi0whRpywC8g0whilwwE8whglBtF8whRpBtB8JeAg?WGAa+DxCKHBAA;v115@9gzhRpywC8BtRpglwwE8i0glF8Btg0hlB8JeAgWGAs?frgCU+AAA;v115@9gzhR4ywC8Bthlh0E8Btglg0F8R4glg0wwB8JeAgWG?AqiLuCU+AAA;v115@9gi0BtzhC8g0glBtRpE8glywF8hlwwRpB8JeAgWGAs?+aFDp/AAA;v115@9gzhglBtR4C8ilwwR4E8g0ywF8i0BtB8JeAgWGAq+T?WCa+AAA;v115@9gzhglBtR4C8ilwwBtE8g0ywF8i0R4B8JeAgWGAquj?WCT+AAA;v115@9gi0RpBtR4C8g0ilBtE8glywF8RpwwR4B8JeAgWGA0?3/VCTHBAA;v115@9gi0zhR4C8g0BtywE8ilwwF8glBtR4B8JeAgWGAsub?MCKNBAA
TILJOSZ,11,TILJSO;TILJSZ;TILJZO,Z;O;S,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gzhglh0R4C8ilg0R4E8Rpg0wwF8RpywB8JeAgWGAv?+jPCM+AAA;v115@9gi0zhR4C8g0ilR4E8glwwBtF8ywBtB8JeAgWGA6+T?WCp/AAA;v115@9gi0RpQ4ywC8g0RpR4wwE8ilQ4F8glzhB8JeAgWGAp?yytC0/AAA;v115@9gi0zhR4C8g0RpglR4E8ilwwF8RpywB8JeAgWGA0yy?tCp/AAA;v115@9gi0zhR4C8g0glRpR4E8glRpwwF8hlywB8JeAgWGA0?yytCp/AAA;v115@9gi0whilR4C8g0whRpR4E8whRpwwF8whglywB8JeAg?WGAUXltCqCBAA;v115@9gzhRpywC8BtRpglwwE8i0glF8Btg0hlB8JeAgWGAs?frgCU+AAA;v115@9gzhglBtR4C8ilwwR4E8g0ywF8i0BtB8JeAgWGAq+T?WCa+AAA;v115@9gi0zhR4C8g0RpywE8RpglwwF8ilR4B8JeAgWGAMHO?MCKNBAA;v115@9gi0whRpywC8g0whRpR4E8whilF8whglR4wwB8JeAg?WGAMubgCqOBAA
TILOJSZ,13,TILJSO;TILSZO;TILJSZ;TILJZO,Z;J;O;S,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gzhglh0R4C8ilg0R4E8Rpg0wwF8RpywB8JeAgWGAv?+jPCM+AAA;v115@9gi0zhR4C8g0ilR4E8glwwBtF8ywBtB8JeAgWGA6+T?WCp/AAA;v115@9gi0RpQ4ywC8g0RpR4wwE8ilQ4F8glzhB8JeAgWGAp?yytC0/AAA;v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gi0zhR4C8g0RpglR4E8ilwwF8RpywB8JeAgWGA0yy?tCp/AAA;v115@9gi0zhR4C8g0glRpR4E8glRpwwF8hlywB8JeAgWGA0?yytCp/AAA;v115@9gi0whilR4C8g0whRpR4E8whRpwwF8whglywB8JeAg?WGAUXltCqCBAA;v115@9gzhRpywC8BtRpglwwE8i0glF8Btg0hlB8JeAgWGAs?frgCU+AAA;v115@9gzhglBtR4C8ilwwR4E8RpxwF8RpwwBtB8JeAgWGAv?+TWCa+AAA;v115@9gi0zhR4C8g0RpywE8RpglwwF8ilR4B8JeAgWGAMHO?MCKNBAA;v115@9gi0whRpywC8g0whRpR4E8whilF8whglR4wwB8JeAg?WGAMubgCqOBAA;v115@9gzhglh0R4C8ilywE8Rpg0wwF8Rpg0R4B8JeAgWGAv?OUPCT+AAA
TIOLJSZ,7,TILJSO;TILSZO;TILJZO,Z;J;S,v115@9gzhglh0R4C8ilg0R4E8Rpg0wwF8RpywB8JeAgWGAv?+jPCM+AAA;v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gi0whilR4C8g0whRpR4E8whRpwwF8whglywB8JeAg?WGAUXltCqCBAA;v115@9gzhRpywC8BtRpglwwE8i0glF8Btg0hlB8JeAgWGAs?frgCU+AAA;v115@9gzhglBtR4C8ilwwR4E8RpxwF8RpwwBtB8JeAgWGAv?+TWCa+AAA;v115@9gi0whilR4C8g0whglywE8whRpwwF8whRpR4B8JeAg?WGAP+VWCKNBAA;v115@9gzhglh0R4C8ilywE8Rpg0wwF8Rpg0R4B8JeAgWGAv?OUPCT+AAA
LJZTSOI,11,TLJSZO;TILJSZ;TILJZO;TIJSZO,I;O;S;L,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gi0zhR4C8g0ilR4E8glwwBtF8ywBtB8JeAgWGA6+T?WCp/AAA;v115@9gi0zhR4C8g0wwRpR4E8xwBtF8wwRpBtB8JeAgWGA6?+ytCp/AAA;v115@9gzhywR4C8hlh0R4E8glg0BtF8glg0wwBtB8JeAgWG?A6/rtCU+AAA;v115@9gzhRpywC8BtRpglwwE8i0glF8Btg0hlB8JeAgWGAs?frgCU+AAA;v115@9gzhR4ywC8Bthlh0E8Btglg0F8R4glg0wwB8JeAgWG?AqiLuCU+AAA;v115@9gi0BtzhC8g0glBtRpE8glywF8hlwwRpB8JeAgWGAs?+aFDp/AAA;v115@9gzhglBtR4C8ilwwR4E8g0ywF8i0BtB8JeAgWGAq+T?WCa+AAA;v115@9gzhglBtR4C8ilwwBtE8g0ywF8i0R4B8JeAgWGAquj?WCT+AAA;v115@9gi0RpBtR4C8g0ilBtE8glywF8RpwwR4B8JeAgWGA0?3/VCTHBAA;v115@9gi0zhR4C8g0BtywE8ilwwF8glBtR4B8JeAgWGAsub?MCKNBAA
TOILJSZ,7,TILJSO;TILSZO;TILJZO,Z;J;S,v115@9gzhglh0R4C8ilg0R4E8Rpg0wwF8RpywB8JeAgWGAv?+jPCM+AAA;v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gi0whilR4C8g0whRpR4E8whRpwwF8whglywB8JeAg?WGAUXltCqCBAA;v115@9gzhRpywC8BtRpglwwE8i0glF8Btg0hlB8JeAgWGAs?frgCU+AAA;v115@9gzhglBtR4C8ilwwR4E8RpxwF8RpwwBtB8JeAgWGAv?+TWCa+AAA;v115@9gi0whilR4C8g0whglywE8whRpwwF8whRpR4B8JeAg?WGAP+VWCKNBAA;v115@9gzhglh0R4C8ilywE8Rpg0wwF8Rpg0R4B8JeAgWGAv?OUPCT+AAA
OTILJSZ,7,TILJSO;TILSZO;TILJZO,Z;J;S,v115@9gzhglh0R4C8ilg0R4E8Rpg0wwF8RpywB8JeAgWGAv?+jPCM+AAA;v115@9gzhglQ4ywC8ilR4wwE8Rpg0Q4F8Rpi0B8JeAgWGAv?vTWCU+AAA;v115@9gi0whilR4C8g0whRpR4E8whRpwwF8whglywB8JeAg?WGAUXltCqCBAA;v115@9gzhRpywC8BtRpglwwE8i0glF8Btg0hlB8JeAgWGAs?frgCU+AAA;v115@9gzhglBtR4C8ilwwR4E8RpxwF8RpwwBtB8JeAgWGAv?+TWCa+AAA;v115@9gi0whilR4C8g0whglywE8whRpwwF8whRpR4B8JeAg?WGAP+VWCKNBAA;v115@9gzhglh0R4C8ilywE8Rpg0wwF8Rpg0R4B8JeAgWGAv?OUPCT+AAA
LJZTOSI,12,TLJSZO;TILJSO;TILSZO;TILJSZ;TILJZO;TIJSZO,I;Z;J;O;S;L,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gi0zhR4C8g0ilR4E8glwwBtF8ywBtB8JeAgWGA6+T?WCp/AAA;v115@9gi0zhR4C8g0wwRpR4E8xwBtF8wwRpBtB8JeAgWGA6?+ytCp/AAA;v115@9gzhRpywC8BtRpglwwE8i0glF8Btg0hlB8JeAgWGAs?frgCU+AAA;v115@9gzhRpywC8BtRph0E8Btglg0F8ilg0wwB8JeAgWGAs?frgCU+AAA;v115@9gzhRpwwR4C8BtRpxwE8BtglwwF8ilR4B8JeAgWGAs?XegCT+AAA;v115@9gzhR4ywC8Bthlh0E8Btglg0F8R4glg0wwB8JeAgWG?AqiLuCU+AAA;v115@9gi0BtzhC8g0glBtRpE8glywF8hlwwRpB8JeAgWGAs?+aFDp/AAA;v115@9gzhglBtR4C8ilwwBtE8g0ywF8i0R4B8JeAgWGAquj?WCT+AAA;v115@9gi0zhR4C8g0RpywE8RpglwwF8ilR4B8JeAgWGAMHO?MCKNBAA;v115@9gi0RpBtR4C8g0ilBtE8glywF8RpwwR4B8JeAgWGA0?3/VCTHBAA;v115@9gi0zhR4C8g0BtywE8ilwwF8glBtR4B8JeAgWGAsub?MCKNBAA
OTILJZS,8,TILJSO;TILSZO;ILJSZO;TILJZO,Z;J;T;S,v115@9gzhglh0R4C8ilg0R4E8Rpg0wwF8RpywB8JeAgWGAv?+jPCM+AAA;v115@9gi0ilywC8g0glAtRpwwE8BtRpF8AtzhB8JeAgWGAJ?njxCs/AAA;v115@9gzhRpywC8BtRpglwwE8i0glF8Btg0hlB8JeAgWGAs?frgCU+AAA;v115@9gzhglBtR4C8ilwwBtE8RpxwF8RpwwR4B8JeAgWGAv?ujWCT+AAA;v115@9gi0whilR4C8g0whglywE8whRpwwF8whRpR4B8JeAg?WGAP+VWCKNBAA;v115@9gzhglh0R4C8ilywE8Rpg0wwF8Rpg0R4B8JeAgWGAv?OUPCT+AAA;v115@9gzhglg0AtR4C8ili0E8RpBtF8RpAtR4B8JeAgWGAv?/TFDT+AAA;v115@9gi0ilAtR4C8g0glzhE8RpBtF8RpAtR4B8JeAgWGAP?+TPCaNBAA
TOILJZS,8,TILJSO;TILSZO;ILJSZO;TILJZO,Z;J;T;S,v115@9gzhglh0R4C8ilg0R4E8Rpg0wwF8RpywB8JeAgWGAv?+jPCM+AAA;v115@9gi0ilywC8g0glAtRpwwE8BtRpF8AtzhB8JeAgWGAJ?njxCs/AAA;v115@9gzhRpywC8BtRpglwwE8i0glF8Btg0hlB8JeAgWGAs?frgCU+AAA;v115@9gzhglBtR4C8ilwwBtE8RpxwF8RpwwR4B8JeAgWGAv?ujWCT+AAA;v115@9gi0whilR4C8g0whglywE8whRpwwF8whRpR4B8JeAg?WGAP+VWCKNBAA;v115@9gzhglh0R4C8ilywE8Rpg0wwF8Rpg0R4B8JeAgWGAv?OUPCT+AAA;v115@9gzhglg0AtR4C8ili0E8RpBtF8RpAtR4B8JeAgWGAv?/TFDT+AAA;v115@9gi0ilAtR4C8g0glzhE8RpBtF8RpAtR4B8JeAgWGAP?+TPCaNBAA
TIOLJZS,7,TILJSO;TILSZO;ILJSZO;TILJZO,Z;J;T;S,v115@9gzhglh0R4C8ilg0R4E8Rpg0wwF8RpywB8JeAgWGAv?+jPCM+AAA;v115@9gi0ilywC8g0glAtRpwwE8BtRpF8AtzhB8JeAgWGAJ?njxCs/AAA;v115@9gzhRpywC8BtRpglwwE8i0glF8Btg0hlB8JeAgWGAs?frgCU+AAA;v115@9gzhglBtR4C8ilwwBtE8RpxwF8RpwwR4B8JeAgWGAv?ujWCT+AAA;v115@9gi0whilR4C8g0whglywE8whRpwwF8whRpR4B8JeAg?WGAP+VWCKNBAA;v115@9gzhglh0R4C8ilywE8Rpg0wwF8Rpg0R4B8JeAgWGAv?OUPCT+AAA;v115@9gzhglg0AtR4C8ili0E8RpBtF8RpAtR4B8JeAgWGAv?/TFDT+AAA
TILOJZS,10,TILJSO;TILSZO;ILJSZO;TILJSZ;TILJZO,Z;J;T;O;S,v115@9gzhglh0R4C8ilg0R4E8Rpg0wwF8RpywB8JeAgWGAv?+jPCM+AAA;v115@9gi0ilywC8g0glAtRpwwE8BtRpF8AtzhB8JeAgWGAJ?njxCs/AAA;v115@9gi0zhR4C8g0RpglR4E8ilwwF8RpywB8JeAgWGA0yy?tCp/AAA;v115@9gi0zhR4C8g0glRpR4E8glRpwwF8hlywB8JeAgWGA0?yytCp/AAA;v115@9gzhRpywC8BtRpglwwE8i0glF8Btg0hlB8JeAgWGAs?frgCU+AAA;v115@9gzhglBtR4C8ilwwBtE8RpxwF8RpwwR4B8JeAgWGAv?ujWCT+AAA;v115@9gi0zhR4C8g0RpywE8RpglwwF8ilR4B8JeAgWGAMHO?MCKNBAA;v115@9gzhglh0R4C8ilywE8Rpg0wwF8Rpg0R4B8JeAgWGAv?OUPCT+AAA;v115@9gzhglg0AtR4C8ili0E8RpBtF8RpAtR4B8JeAgWGAv?/TFDT+AAA;v115@9gi0whBtwwR4C8g0whglywE8whglBtF8whhlR4B8Je?AgWGAM+lPCaNBAA
TILJOZS,7,TILJSO;TILJSZ;TILJZO,Z;O;S,v115@9gi0ilywC8g0glAtRpwwE8BtRpF8AtzhB8JeAgWGAJ?njxCs/AAA;v115@9gi0zhR4C8g0RpglR4E8ilwwF8RpywB8JeAgWGA0yy?tCp/AAA;v115@9gi0zhR4C8g0glRpR4E8glRpwwF8hlywB8JeAgWGA0?yytCp/AAA;v115@9gzhRpywC8BtRpglwwE8i0glF8Btg0hlB8JeAgWGAs?frgCU+AAA;v115@9gzhglBtR4C8ilwwBtE8g0ywF8i0R4B8JeAgWGAquj?WCT+AAA;v115@9gi0zhR4C8g0RpywE8RpglwwF8ilR4B8JeAgWGAMHO?MCKNBAA;v115@9gi0whBtwwR4C8g0whglywE8whglBtF8whhlR4B8Je?AgWGAM+lPCaNBAA
LJZOTSI,6,TILJSO;TILSZO;TILJSZ;TILJZO,Z;J;O;S,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gzhRpywC8BtRpglwwE8i0glF8Btg0hlB8JeAgWGAs?frgCU+AAA;v115@9gzhRpywC8BtRph0E8Btglg0F8ilg0wwB8JeAgWGAs?frgCU+AAA;v115@9gzhRpwwR4C8BtRpxwE8BtglwwF8ilR4B8JeAgWGAs?XegCT+AAA;v115@9gzhR4ywC8Bthlh0E8Btglg0F8R4glg0wwB8JeAgWG?AqiLuCU+AAA;v115@9gi0zhR4C8g0RpywE8RpglwwF8ilR4B8JeAgWGAMHO?MCKNBAA
TILJZOS,13,TLJSZO;TILSZO;TILJSZ;TILJZO;TIJSZO,I;J;O;S;L,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gi0zhR4C8g0ilR4E8glwwBtF8ywBtB8JeAgWGA6+T?WCp/AAA;v115@9gi0whilR4C8g0whglAtR4E8whBtwwF8whAtywB8Je?AgWGA0nltCs/AAA;v115@9gi0ilywC8g0glAtRpwwE8BtRpF8AtzhB8JeAgWGAJ?njxCs/AAA;v115@9gi0whRpywC8g0whilwwE8whglBtF8whRpBtB8JeAg?WGAa+DxCKHBAA;v115@9gzhRpywC8BtRpglwwE8i0glF8Btg0hlB8JeAgWGAs?frgCU+AAA;v115@9gzhRpywC8BtRph0E8Btglg0F8ilg0wwB8JeAgWGAs?frgCU+AAA;v115@9gzhRpwwR4C8BtRpxwE8BtglwwF8ilR4B8JeAgWGAs?XegCT+AAA;v115@9gzhglBtR4C8ilwwBtE8g0ywF8i0R4B8JeAgWGAquj?WCT+AAA;v115@9gi0RpBtR4C8g0ilBtE8glywF8RpwwR4B8JeAgWGA0?3/VCTHBAA;v115@9gi0zhR4C8g0BtywE8ilwwF8glBtR4B8JeAgWGAsub?MCKNBAA;v115@9gi0whBtwwR4C8g0whglywE8whglBtF8whhlR4B8Je?AgWGAM+lPCaNBAA;v115@9gzhRpwwR4C8BtRpxwE8i0wwF8Btg0R4B8JeAgWGAq?urgCT+AAA
LJOZTSI,8,TLJSZO;TILJSO;ILJSZO;TILJSZ;TILJZO,I;Z;T;O;S,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gzhglh0R4C8ilg0R4E8RpBtF8Rpg0BtB8JeAgWGAv?3ntCM+AAA;v115@9gzhRpywC8BtRpglwwE8i0glF8Btg0hlB8JeAgWGAs?frgCU+AAA;v115@9gzhRpywC8BtRph0E8Btglg0F8ilg0wwB8JeAgWGAs?frgCU+AAA;v115@9gzhR4ywC8Bthlh0E8Btglg0F8R4glg0wwB8JeAgWG?AqiLuCU+AAA;v115@9gi0zhR4C8g0RpywE8RpglwwF8ilR4B8JeAgWGAMHO?MCKNBAA;v115@9gzhglg0AtR4C8ili0E8RpBtF8RpAtR4B8JeAgWGAv?/TFDT+AAA;v115@9gi0ilywC8g0glBtR4E8RpBtF8RpR4wwB8JeAgWGAv?HUWCqOBAA
TILJZSO,16,TILJSO;TLJSZO;TILJSZ;TILJZO;TIJSZO,Z;I;O;S;L,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gzhglh0R4C8ilg0R4E8Rpg0wwF8RpywB8JeAgWGAv?+jPCM+AAA;v115@9gi0zhR4C8g0ilR4E8glwwBtF8ywBtB8JeAgWGA6+T?WCp/AAA;v115@9gi0whilR4C8g0whglAtR4E8whBtwwF8whAtywB8Je?AgWGA0nltCs/AAA;v115@9gzhywR4C8hlh0R4E8glg0BtF8glg0wwBtB8JeAgWG?A6/rtCU+AAA;v115@9gi0ilywC8g0glAtRpwwE8BtRpF8AtzhB8JeAgWGAJ?njxCs/AAA;v115@9gi0zhR4C8g0RpglR4E8ilwwF8RpywB8JeAgWGA0yy?tCp/AAA;v115@9gi0zhR4C8g0glRpR4E8glRpwwF8hlywB8JeAgWGA0?yytCp/AAA;v115@9gi0whRpywC8g0whilwwE8whglBtF8whRpBtB8JeAg?WGAa+DxCKHBAA;v115@9gzhRpywC8BtRpglwwE8i0glF8Btg0hlB8JeAgWGAs?frgCU+AAA;v115@9gzhglBtR4C8ilwwR4E8g0ywF8i0BtB8JeAgWGAq+T?WCa+AAA;v115@9gzhglBtR4C8ilwwBtE8g0ywF8i0R4B8JeAgWGAquj?WCT+AAA;v115@9gi0BtRpR4C8g0wwBtR4E8xwRpF8wwzhB8JeAgWGAp?+jFDKHBAA;v115@9gi0RpBtR4C8g0ilBtE8glywF8RpwwR4B8JeAgWGA0?3/VCTHBAA;v115@9gi0zhR4C8g0BtywE8ilwwF8glBtR4B8JeAgWGAsub?MCKNBAA;v115@9gi0whBtwwR4C8g0whglywE8whglBtF8whhlR4B8Je?AgWGAM+lPCaNBAA
LOJZTSI,9,TLJSZO;TILJSO;ILJSZO;TILJSZ;TILJZO,I;Z;T;O;S,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gzhglh0R4C8ilg0R4E8RpBtF8Rpg0BtB8JeAgWGAv?3ntCM+AAA;v115@9gzhRpywC8BtRpglwwE8i0glF8Btg0hlB8JeAgWGAs?frgCU+AAA;v115@9gzhRpywC8BtRph0E8Btglg0F8ilg0wwB8JeAgWGAs?frgCU+AAA;v115@9gzhR4ywC8Bthlh0E8Btglg0F8R4glg0wwB8JeAgWG?AqiLuCU+AAA;v115@9gzhR4glh0C8Btilg0E8BtRpF8R4Rpg0B8JeAgWGAv?3/VCT+AAA;v115@9gi0zhR4C8g0RpywE8RpglwwF8ilR4B8JeAgWGAMHO?MCKNBAA;v115@9gzhglg0AtR4C8ili0E8RpBtF8RpAtR4B8JeAgWGAv?/TFDT+AAA;v115@9gi0ilywC8g0glBtR4E8RpBtF8RpR4wwB8JeAgWGAv?HUWCqOBAA
TILZJSO,14,TILJSO;TLJSZO;TILJSZ;TILJZO;TIJSZO,Z;I;O;S;L,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gzhglh0R4C8ilg0R4E8Rpg0wwF8RpywB8JeAgWGAv?+jPCM+AAA;v115@9gi0zhR4C8g0ilR4E8glwwBtF8ywBtB8JeAgWGA6+T?WCp/AAA;v115@9gi0whilR4C8g0whglAtR4E8whBtwwF8whAtywB8Je?AgWGA0nltCs/AAA;v115@9gzhywR4C8hlh0R4E8glg0BtF8glg0wwBtB8JeAgWG?A6/rtCU+AAA;v115@9gi0ilywC8g0glAtRpwwE8BtRpF8AtzhB8JeAgWGAJ?njxCs/AAA;v115@9gi0zhR4C8g0RpglR4E8ilwwF8RpywB8JeAgWGA0yy?tCp/AAA;v115@9gi0zhR4C8g0glRpR4E8glRpwwF8hlywB8JeAgWGA0?yytCp/AAA;v115@9gi0whRpywC8g0whilwwE8whglBtF8whRpBtB8JeAg?WGAa+DxCKHBAA;v115@9gzhRpywC8BtRpglwwE8i0glF8Btg0hlB8JeAgWGAs?frgCU+AAA;v115@9gi0BtRpR4C8g0wwBtR4E8xwRpF8wwzhB8JeAgWGAp?+jFDKHBAA;v115@9gi0RpBtR4C8g0ilBtE8glywF8RpwwR4B8JeAgWGA0?3/VCTHBAA;v115@9gi0zhR4C8g0BtywE8ilwwF8glBtR4B8JeAgWGAsub?MCKNBAA;v115@9gi0whBtwwR4C8g0whglywE8whglBtF8whhlR4B8Je?AgWGAM+lPCaNBAA
TILZJOS,11,TLJSZO;TILSZO;TILJSZ;TILJZO,I;J;O;S,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gi0zhR4C8g0ilR4E8glwwBtF8ywBtB8JeAgWGA6+T?WCp/AAA;v115@9gi0whilR4C8g0whglAtR4E8whBtwwF8whAtywB8Je?AgWGA0nltCs/AAA;v115@9gi0ilywC8g0glAtRpwwE8BtRpF8AtzhB8JeAgWGAJ?njxCs/AAA;v115@9gi0whRpywC8g0whilwwE8whglBtF8whRpBtB8JeAg?WGAa+DxCKHBAA;v115@9gzhRpywC8BtRpglwwE8i0glF8Btg0hlB8JeAgWGAs?frgCU+AAA;v115@9gzhRpywC8BtRph0E8Btglg0F8ilg0wwB8JeAgWGAs?frgCU+AAA;v115@9gzhRpwwR4C8BtRpxwE8BtglwwF8ilR4B8JeAgWGAs?XegCT+AAA;v115@9gi0RpBtR4C8g0ilBtE8glywF8RpwwR4B8JeAgWGA0?3/VCTHBAA;v115@9gi0zhR4C8g0BtywE8ilwwF8glBtR4B8JeAgWGAsub?MCKNBAA;v115@9gi0whBtwwR4C8g0whglywE8whglBtF8whhlR4B8Je?AgWGAM+lPCaNBAA
TILZOJS,8,TILSZO;TILJSZ;TILJZO,J;O;S,v115@9gi0whywR4C8g0whglwwR4E8whglBtF8whhlBtB8Je?AgWGA6SltC0/AAA;v115@9gi0zhR4C8g0ilR4E8glwwBtF8ywBtB8JeAgWGA6+T?WCp/AAA;v115@9gi0whilR4C8g0whglAtR4E8whBtwwF8whAtywB8Je?AgWGA0nltCs/AAA;v115@9gi0ilywC8g0glAtRpwwE8BtRpF8AtzhB8JeAgWGAJ?njxCs/AAA;v115@9gi0whRpywC8g0whilwwE8whglBtF8whRpBtB8JeAg?WGAa+DxCKHBAA;v115@9gzhRpywC8BtRph0E8Btglg0F8ilg0wwB8JeAgWGAs?frgCU+AAA;v115@9gzhRpwwR4C8BtRpxwE8BtglwwF8ilR4B8JeAgWGAs?XegCT+AAA;v115@9gi0zhR4C8g0BtywE8ilwwF8glBtR4B8JeAgWGAsub?MCKNBAA
TILOZJS,9,TILJSO;TILSZO;ILJSZO;TILJZO,Z;J;T;S,v115@9gzhglh0R4C8ilg0R4E8Rpg0wwF8RpywB8JeAgWGAv?+jPCM+AAA;v115@9gzhglh0R4C8ilg0R4E8RpBtF8Rpg0BtB8JeAgWGAv?3ntCM+AAA;v115@9gi0ilywC8g0glAtRpwwE8BtRpF8AtzhB8JeAgWGAJ?njxCs/AAA;v115@9gi0zhR4C8g0RpglR4E8ilwwF8RpywB8JeAgWGA0yy?tCp/AAA;v115@9gi0zhR4C8g0glRpR4E8glRpwwF8hlywB8JeAgWGA0?yytCp/AAA;v115@9gzhRpwwR4C8BtRpxwE8BtglwwF8ilR4B8JeAgWGAs?XegCT+AAA;v115@9gzhglBtR4C8ilwwBtE8RpxwF8RpwwR4B8JeAgWGAv?ujWCT+AAA;v115@9gi0zhR4C8g0RpywE8RpglwwF8ilR4B8JeAgWGAMHO?MCKNBAA;v115@9gzhglh0R4C8ilywE8Rpg0wwF8Rpg0R4B8JeAgWGAv?OUPCT+AAA
TIOLZJS,7,TILJSO;TILSZO;ILJSZO;TILJZO,Z;J;T;S,v115@9gzhglh0R4C8ilg0R4E8Rpg0wwF8RpywB8JeAgWGAv?+jPCM+AAA;v115@9gzhglh0R4C8ilg0R4E8RpBtF8Rpg0BtB8JeAgWGAv?3ntCM+AAA;v115@9gi0ilywC8g0glAtRpwwE8BtRpF8AtzhB8JeAgWGAJ?njxCs/AAA;v115@9gzhRpwwR4C8BtRpxwE8BtglwwF8ilR4B8JeAgWGAs?XegCT+AAA;v115@9gzhglBtR4C8ilwwBtE8RpxwF8RpwwR4B8JeAgWGAv?ujWCT+AAA;v115@9gi0whilR4C8g0whglywE8whRpwwF8whRpR4B8JeAg?WGAP+VWCKNBAA;v115@9gzhglh0R4C8ilywE8Rpg0wwF8Rpg0R4B8JeAgWGAv?OUPCT+AAA
